id,spacegroup,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,vol,"('Al', 'Ga', 0)","('Al', 'Ga', 1)","('Al', 'Ga', 2)","('Al', 'Ga', 3)","('In', 'O', 0)","('In', 'O', 1)","('In', 'O', 2)","('In', 'O', 3)","('Al', 'In', 0)","('Al', 'In', 1)","('Al', 'In', 2)","('Al', 'In', 3)","('Al', 'Al', 0)","('Al', 'Al', 1)","('Al', 'Al', 2)","('Al', 'Al', 3)","('Ga', 'Ga', 0)","('Ga', 'Ga', 1)","('Ga', 'Ga', 2)","('Ga', 'Ga', 3)","('Al', 'O', 0)","('Al', 'O', 1)","('Al', 'O', 2)","('Al', 'O', 3)","('Al', 'O', 4)","('In', 'Ga', 0)","('In', 'Ga', 1)","('In', 'Ga', 2)","('In', 'Ga', 3)","('O', 'O', 0)","('O', 'O', 1)","('O', 'O', 2)","('In', 'In', 0)","('In', 'In', 1)","('In', 'In', 2)","('In', 'In', 3)","('In', 'In', 4)","('Ga', 'O', 0)","('Ga', 'O', 1)","('Ga', 'O', 2)","('Ga', 'O', 3)","('Ga', 'O', 4)","Bond_('Al', 'O')_mean","Bond_('Al', 'O')_std","Bond_('Ga', 'O')_mean","Bond_('Ga', 'O')_std","Bond_('In', 'O')_mean","Bond_('In', 'O')_std",IonChar_mean,IonChar_std,val_mean,val_std,grp_mean,grp_std,period_mean,period_std,p_mean,p_std,Norm0,Norm2,Norm3,Norm5,Norm7,Norm10,"N('Al', 'Ga', 0)","N('Al', 'Ga', 1)","N('Al', 'Ga', 2)","N('Al', 'Ga', 3)","N('In', 'O', 0)","N('In', 'O', 1)","N('In', 'O', 2)","N('In', 'O', 3)","N('Al', 'In', 0)","N('Al', 'In', 1)","N('Al', 'In', 2)","N('Al', 'In', 3)","N('Al', 'Al', 0)","N('Al', 'Al', 1)","N('Al', 'Al', 2)","N('Al', 'Al', 3)","N('Ga', 'Ga', 0)","N('Ga', 'Ga', 1)","N('Ga', 'Ga', 2)","N('Ga', 'Ga', 3)","N('Al', 'O', 0)","N('Al', 'O', 1)","N('Al', 'O', 2)","N('Al', 'O', 3)","N('Al', 'O', 4)","N('In', 'Ga', 0)","N('In', 'Ga', 1)","N('In', 'Ga', 2)","N('In', 'Ga', 3)","N('O', 'O', 0)","N('O', 'O', 1)","N('O', 'O', 2)","N('In', 'In', 0)","N('In', 'In', 1)","N('In', 'In', 2)","N('In', 'In', 3)","N('In', 'In', 4)","N('Ga', 'O', 0)","N('Ga', 'O', 1)","N('Ga', 'O', 2)","N('Ga', 'O', 3)","N('Ga', 'O', 4)",predict1,predict2,z1,z2
1887,206,80.0,0.0,0.4688,0.5312,9.8747,9.8747,9.8746,90.0029,90.0025,89.9962,0.1258,1.2399,962.869280241,0.0,0.0,0.0,0.0,75.0,0.0,111.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,14.0,40.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,15.0,34.0,336.0,222.0,540.0,28.0,52.0,0.0,28.0,74.0,63.0,0.0,70.0,85.0,44.0,0.0,0.0,2.13627936274,0.0358654226866,2.13189583891,0.0381732130614,0.492065217391,0.00647537869939,0.0,2.44948974278,4.8,1.46969384567,2.0125,1.27958733582,2.8,1.46969384567,3.0,0.663560471999,0.614628854875,0.60102281679,0.600084821218,0.600002395929,0.0,0.0,0.0,0.0,0.077892193197,0.0,0.115280445932,0.124627509115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0290797521269,0.0,0.0145398760634,0.0415425030384,0.0,0.0,0.0,0.0,0.0,0.0581595042538,0.0,0.0155784386394,0.0353111275826,0.348957025523,0.230560891863,0.560823791018,0.0290797521269,0.0540052539499,0.0,0.0290797521269,0.076853630621,0.0654294422855,0.0,0.0726993803172,0.0882778189566,0.0456967533422,0.125308863616,1.24413868628,0.131287829164,0.810439536613
1888,12,80.0,0.25,0.2812,0.4688,24.5381,6.3603,6.3066,90.0,105.0163,90.0001,0.1254,1.4913,950.658362582,4.0,1.0,3.0,9.0,68.0,0.0,65.0,103.0,28.0,0.0,6.0,29.0,14.0,0.0,8.0,4.0,12.0,0.0,4.0,2.0,25.0,0.0,40.0,44.0,26.0,26.0,0.0,8.0,8.0,284.0,112.0,364.0,32.0,24.0,6.0,10.0,44.0,23.0,0.0,37.0,38.0,26.0,2.00525252563,0.104985448371,1.95015431136,0.0735555283665,2.0583136426,0.106162291388,0.510293103448,0.0301407666543,0.0,2.44948974278,4.8,1.46969384567,1.8875,1.20409457685,2.8,1.46969384567,4.0,0.646384173692,0.608234278403,0.600400334528,0.600025947299,0.600000537119,0.00420761038607,0.00105190259652,0.00315570778955,0.00946712336865,0.0715293765631,0.0,0.0683736687736,0.108345967441,0.0294532727025,0.0,0.0063114155791,0.030505175299,0.0147266363512,0.0,0.00841522077213,0.00420761038607,0.0126228311582,0.0,0.00420761038607,0.00210380519303,0.0262975649129,0.0,0.0420761038607,0.0462837142467,0.0273494675094,0.0273494675094,0.0,0.00841522077213,0.00841522077213,0.298740337411,0.11781309081,0.382892545132,0.0336608830885,0.0252456623164,0.0063114155791,0.0105190259652,0.0462837142467,0.0241937597199,0.0,0.0389203960711,0.0399722986676,0.0273494675094,0.171251377339,1.42079236186,0.147700240733,0.912707351505
1889,167,60.0,0.0,0.25,0.75,10.8972,5.4481,14.4666,89.9988,89.9993,120.0009,0.13,1.1275,743.794835243,0.0,0.0,0.0,0.0,68.0,0.0,66.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,13.0,200.0,68.0,286.0,30.0,66.0,12.0,0.0,66.0,22.0,0.0,19.0,23.0,10.0,0.0,0.0,2.17472209235,0.0551304404486,2.17621080353,0.0549696071803,0.494822222222,0.00558684521946,0.0,2.44948974278,4.8,1.46969384567,2.1,1.37477270849,2.8,1.46969384567,3.0,0.678232998313,0.624879976953,0.603719041214,0.600667715689,0.600058569008,0.0,0.0,0.0,0.0,0.0914230602015,0.0,0.0887341466661,0.134445676767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107556541413,0.00537782707067,0.0,0.00268891353534,0.0,0.0,0.0,0.0,0.0,0.024200221818,0.00268891353534,0.0,0.0174779379797,0.268891353534,0.0914230602015,0.384514635553,0.0403337030301,0.0887341466661,0.016133481212,0.0,0.0887341466661,0.0295780488887,0.0,0.0255446785857,0.0309225056564,0.0134445676767,0.133126717766,1.07741316163,0.127594889342,0.775406756293
1890,227,40.0,0.8125,0.0,0.1875,10.0065,5.7786,14.1615,93.257,93.0611,30.2331,0.3117,2.3555,411.634750426,0.0,0.0,0.0,0.0,11.0,0.0,10.0,15.0,12.0,0.0,10.0,2.0,32.0,0.0,10.0,22.0,0.0,0.0,0.0,0.0,33.0,0.0,36.0,36.0,14.0,0.0,0.0,0.0,0.0,90.0,28.0,116.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94065831421,0.0751215381459,0.0,0.0,1.95465030837,0.0728323321712,0.54975,0.0298778764306,0.0,2.44948974278,4.8,1.46969384567,1.55,0.835164654425,2.8,1.46969384567,3.0,0.686476510887,0.63058985656,0.605497529398,0.601165898084,0.600130331078,0.0,0.0,0.0,0.0,0.0267227195678,0.0,0.0242933814253,0.0364400721379,0.0291520577103,0.0,0.0242933814253,0.00485867628505,0.0777388205609,0.0,0.0242933814253,0.0534454391356,0.0,0.0,0.0,0.0,0.0801681587034,0.0,0.087456173131,0.087456173131,0.0340107339954,0.0,0.0,0.0,0.0,0.218640432827,0.0680214679908,0.281803224533,0.00485867628505,0.0,0.0,0.00485867628505,0.0,0.0,0.0,0.0,0.0,0.0,0.36071168738,2.26605536606,0.276995942737,1.19740234443
1891,33,80.0,0.5625,0.25,0.1875,10.1894,8.7335,9.3604,90.0028,90.0016,90.001,0.1641,2.5916,832.973803268,34.0,17.0,14.0,14.0,25.0,0.0,27.0,46.0,16.0,2.0,12.0,26.0,52.0,8.0,36.0,26.0,8.0,4.0,6.0,8.0,69.0,1.0,92.0,140.0,76.0,8.0,2.0,6.0,6.0,340.0,136.0,608.0,6.0,0.0,0.0,0.0,6.0,28.0,0.0,53.0,58.0,44.0,2.00206837284,0.140238021272,1.93973691125,0.0997869423801,2.04441391479,0.171686588375,0.534040983607,0.0378487926786,0.0,2.44948974278,4.8,1.46969384567,1.65,0.93674969976,2.8,1.46969384567,4.0,0.65287824286,0.611636294783,0.600906245048,0.600089693361,0.600003300586,0.0408176101897,0.0204088050948,0.0168072512546,0.0168072512546,0.0300129486689,0.0,0.0324139845624,0.0552238255508,0.0192082871481,0.00240103589351,0.0144062153611,0.0312134666156,0.0624269332313,0.00960414357404,0.0432186460832,0.0312134666156,0.00960414357404,0.00480207178702,0.00720310768053,0.00960414357404,0.0828357383261,0.00120051794676,0.110447651102,0.168072512546,0.0912393639534,0.00960414357404,0.00240103589351,0.00720310768053,0.00720310768053,0.408176101897,0.163270440759,0.729914911627,0.00720310768053,0.0,0.0,0.0,0.00720310768053,0.0336145025092,0.0,0.063627451178,0.0696300409118,0.0528227896572,0.152258151744,2.60949758987,0.15314802631,1.26483152013
1892,167,30.0,0.75,0.0833,0.1667,4.9604,4.9602,13.4383,89.9886,90.0123,120.0016,0.1483,3.5688,286.341196953,2.0,0.0,1.0,0.0,7.0,0.0,6.0,4.0,8.0,0.0,0.0,3.0,38.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,32.0,0.0,31.0,20.0,28.0,1.0,0.0,0.0,0.0,76.0,36.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,2.00363284459,0.0571403341385,1.92976793389,0.0,1.99736991435,0.0583281708197,0.552875,0.0283153558162,0.0,2.44948974278,4.8,1.46969384567,1.56666666667,0.843932593411,2.8,1.46969384567,4.0,0.674948557711,0.624310350405,0.603706029868,0.600667429473,0.600058568034,0.00698467430214,0.0,0.00349233715107,0.0,0.0244463600575,0.0,0.0209540229064,0.0139693486043,0.0279386972085,0.0,0.0,0.0104770114532,0.132708811741,0.0,0.0,0.048892720115,0.0,0.0,0.0,0.0,0.111754788834,0.0,0.108262451683,0.0698467430214,0.0977854402299,0.00349233715107,0.0,0.0,0.0,0.265417623481,0.125724137438,0.223509577668,0.0,0.0,0.0,0.0,0.0,0.00349233715107,0.0,0.0104770114532,0.00698467430214,0.0104770114532,0.148369573253,3.68876156624,0.151280586606,1.53679201168
1893,227,40.0,0.6875,0.0,0.3125,10.0978,5.8551,14.227,84.3296,83.3947,30.9286,0.3612,1.6942,429.456665836,0.0,0.0,0.0,0.0,15.0,0.0,16.0,17.0,16.0,0.0,5.0,7.0,20.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,29.0,0.0,32.0,31.0,23.0,0.0,0.0,0.0,0.0,90.0,28.0,116.0,4.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.98691946615,0.127567792429,0.0,0.0,2.01731887909,0.103954504764,0.543477272727,0.0327070249866,0.0,2.44948974278,4.8,1.46969384567,1.65,0.988685996664,2.8,1.46969384567,3.0,0.671751442127,0.620365722486,0.602454042766,0.600364979371,0.60002454987,0.0,0.0,0.0,0.0,0.0349278546435,0.0,0.0372563782864,0.0395849019293,0.0372563782864,0.0,0.0116426182145,0.0162996655003,0.046570472858,0.0,0.0279422837148,0.0372563782864,0.0,0.0,0.0,0.0,0.0675271856441,0.0,0.0745127565728,0.0721842329299,0.0535560437867,0.0,0.0,0.0,0.0,0.209567127861,0.0651986620012,0.270108742577,0.0093140945716,0.0046570472858,0.0,0.0046570472858,0.0093140945716,0.0,0.0,0.0,0.0,0.0,0.400171752466,1.7310375778,0.3487529457,0.917208623112
1894,167,30.0,0.1667,0.5,0.3333,5.1913,5.1908,13.9162,89.9979,90.0023,120.0006,0.1877,1.9775,324.757425716,3.0,1.0,1.0,0.0,13.0,0.0,13.0,10.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,14.0,2.0,0.0,6.0,6.0,0.0,4.0,3.0,8.0,11.0,2.0,0.0,5.0,76.0,36.0,60.0,4.0,2.0,0.0,0.0,2.0,21.0,0.0,23.0,13.0,18.0,2.07427227938,0.0588334381957,2.08827351457,0.0571488471972,2.08783591535,0.0572641443674,0.501525,0.0281149315311,0.0,2.44948974278,4.8,1.46969384567,1.86666666667,1.14697670227,2.8,1.46969384567,4.0,0.649786289654,0.609718284918,0.60055984438,0.600041495795,0.600001033735,0.00923766406075,0.00307922135358,0.00307922135358,0.0,0.0400298775966,0.0,0.0400298775966,0.0307922135358,0.00307922135358,0.00307922135358,0.0,0.00307922135358,0.00615844270717,0.0,0.0,0.0,0.0431090989502,0.00615844270717,0.0,0.0184753281215,0.0184753281215,0.0,0.0123168854143,0.00923766406075,0.0246337708287,0.0338714348894,0.00615844270717,0.0,0.0153961067679,0.234020822872,0.110851968729,0.184753281215,0.0123168854143,0.00615844270717,0.0,0.0,0.00615844270717,0.0646636484253,0.0,0.0708220911324,0.0400298775966,0.0554259843645,0.180605780486,1.88209928256,0.170326707295,1.02432115118
1895,206,80.0,0.0,0.375,0.625,9.9578,9.9578,9.9578,90.0023,90.002,89.9968,0.1113,1.1465,987.393347112,0.0,0.0,0.0,0.0,81.0,0.0,115.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,14.0,34.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,14.0,27.0,336.0,222.0,540.0,36.0,50.0,0.0,30.0,82.0,57.0,0.0,64.0,66.0,57.0,0.0,0.0,2.14847370816,0.036290602298,2.15425426195,0.0381724687203,0.492630434783,0.00640094658643,0.0,2.44948974278,4.8,1.46969384567,2.05,1.32193040664,2.8,1.46969384567,3.0,0.667083203206,0.617100579278,0.601615505414,0.600191932328,0.600009519758,0.0,0.0,0.0,0.0,0.0820341763867,0.0,0.116468275117,0.133685324482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222808874137,0.0,0.014178746536,0.0344340987302,0.0,0.0,0.0,0.0,0.0,0.0577277537536,0.0,0.014178746536,0.0273447254622,0.340289916863,0.224834409356,0.546894509245,0.0364596339496,0.0506383804856,0.0,0.0303830282914,0.0830469439964,0.0577277537536,0.0,0.0648171270216,0.066842662241,0.0577277537536,0.114044596472,1.11580533741,0.12370424874,0.739406607582
1896,33,80.0,0.875,0.0,0.125,9.974,8.5565,9.1881,90.0055,90.0021,90.001,0.1173,3.7216,784.135704822,0.0,0.0,0.0,0.0,19.0,0.0,17.0,36.0,21.0,5.0,10.0,31.0,138.0,24.0,90.0,86.0,0.0,0.0,0.0,0.0,103.0,8.0,148.0,212.0,141.0,0.0,0.0,0.0,0.0,340.0,158.0,600.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95083607957,0.134312986187,0.0,0.0,1.98815356477,0.170074389384,0.556254098361,0.0250198483423,0.0,2.44948974278,4.8,1.46969384567,1.5,0.74161984871,2.8,1.46969384567,3.0,0.696419413859,0.637431108793,0.607895178281,0.601950889681,0.600273167645,0.0,0.0,0.0,0.0,0.0242304997504,0.0,0.0216799208293,0.0459104205798,0.0267810786715,0.00637644730275,0.0127528946055,0.039533973277,0.175989945556,0.0306069470532,0.114776051449,0.109674893607,0.0,0.0,0.0,0.0,0.131354814437,0.0102023156844,0.188742840161,0.270361365636,0.179815813937,0.0,0.0,0.0,0.0,0.433598416587,0.201495734767,0.76517367633,0.0025505789211,0.0025505789211,0.0,0.0025505789211,0.0,0.0,0.0,0.0,0.0,0.0,0.146983889783,3.54571098219,0.144491836285,1.52431342197
1897,12,20.0,0.25,0.75,0.0,12.3309,3.049,5.826,89.9998,103.7468,90.0001,0.0066,2.4501,212.765306757,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,7.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,38.0,14.0,28.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,14.0,12.0,8.0,2.00912183477,0.0563600026351,1.92898984584,0.084694417703,0.0,0.0,0.511090909091,0.0381931801277,0.0,2.44948974278,4.8,1.46969384567,1.7,0.9,2.8,1.46969384567,3.0,0.678232998313,0.624879976953,0.603719041214,0.600667715689,0.600058569008,0.0329001006165,0.00470001437379,0.00470001437379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0564001724855,0.0,0.0,0.0282000862427,0.0329001006165,0.0,0.0188000574952,0.0188000574952,0.00940002874758,0.0,0.0,0.0,0.0,0.178600546204,0.0658002012331,0.131600402466,0.0,0.0,0.0,0.0,0.0,0.0705002156068,0.0,0.0658002012331,0.0564001724855,0.0376001149903,0.0149342778976,2.4403543812,0.0379134818999,1.24452516705
1898,194,80.0,0.2812,0.3125,0.4062,6.5922,6.5919,24.4096,90.011,90.0041,119.992,0.2983,1.0943,918.686359018,17.0,7.0,4.0,8.0,43.0,12.0,48.0,85.0,20.0,0.0,8.0,20.0,16.0,0.0,2.0,6.0,12.0,0.0,4.0,12.0,33.0,6.0,44.0,32.0,30.0,24.0,0.0,7.0,8.0,280.0,198.0,264.0,12.0,20.0,0.0,6.0,18.0,32.0,10.0,32.0,43.0,32.0,2.02870716957,0.110022795328,2.07973791217,0.111438513044,2.04986773456,0.11615185958,0.515231481481,0.0347548575026,0.0,2.44948974278,4.8,1.46969384567,1.85,1.16297033496,2.8,1.46969384567,4.0,0.64396234362,0.607017573837,0.600249557031,0.600011319261,0.600000139864,0.0185046831632,0.00761957542015,0.00435404309723,0.00870808619446,0.0468059632952,0.0130621292917,0.0522485171667,0.0925234158161,0.0217702154861,0.0,0.00870808619446,0.0217702154861,0.0174161723889,0.0,0.00217702154861,0.00653106464584,0.0130621292917,0.0,0.00435404309723,0.0130621292917,0.0359208555521,0.00653106464584,0.0478944740695,0.0348323447778,0.0326553232292,0.0261242585834,0.0,0.00761957542015,0.00870808619446,0.304783016806,0.215525133313,0.287366844417,0.0130621292917,0.0217702154861,0.0,0.00653106464584,0.0195931939375,0.0348323447778,0.0108851077431,0.0348323447778,0.0468059632952,0.0348323447778,0.316162316205,1.12588590528,0.256952044213,0.784937165162
1899,12,80.0,0.5,0.3438,0.1562,24.3607,6.1143,5.9348,89.9996,104.2795,90.0002,0.1776,2.1641,856.668900297,36.0,10.0,14.0,22.0,16.0,0.0,28.0,31.0,14.0,0.0,8.0,12.0,46.0,0.0,12.0,24.0,10.0,0.0,8.0,10.0,61.0,0.0,74.0,96.0,46.0,14.0,0.0,0.0,0.0,284.0,112.0,364.0,0.0,0.0,0.0,2.0,4.0,39.0,0.0,46.0,60.0,35.0,1.9711810575,0.0864327611094,1.95426597892,0.0916204497771,1.91689815799,0.085415845845,0.529913793103,0.0392677741362,0.0,2.44948974278,4.8,1.46969384567,1.6625,0.934662372197,2.8,1.46969384567,4.0,0.650240340182,0.60987702439,0.60057006163,0.600042040404,0.600001040076,0.0420232367342,0.0116731213151,0.0163423698411,0.0256808668931,0.0186769941041,0.0,0.0326847396822,0.0361866760767,0.0163423698411,0.0,0.00933849705204,0.0140077455781,0.0536963580493,0.0,0.0140077455781,0.0280154911561,0.0116731213151,0.0,0.00933849705204,0.0116731213151,0.0712060400218,0.0,0.0863810977314,0.112061964625,0.0536963580493,0.0163423698411,0.0,0.0,0.0,0.331516645348,0.130738958729,0.424901615868,0.0,0.0,0.0,0.00233462426301,0.00466924852602,0.0455251731287,0.0,0.0536963580493,0.0700387278903,0.0408559246027,0.135055046647,2.3838001607,0.142223344292,1.18347897301
1900,167,30.0,0.5833,0.4167,0.0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,0.0609,3.8742,278.984036623,17.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,2.0,10.0,0.0,0.0,4.0,22.0,0.0,21.0,15.0,21.0,0.0,0.0,0.0,0.0,76.0,42.0,58.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,19.0,10.0,15.0,1.98238307969,0.0578704679111,1.98479243054,0.0573353503349,0.0,0.0,0.5301,0.0407944849214,0.0,2.44948974278,4.8,1.46969384567,1.56666666667,0.760847480701,2.8,1.46969384567,3.0,0.664997911442,0.615638250149,0.601260505751,0.600126159039,0.600004910788,0.0609353861452,0.0,0.0215066068748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0573509516661,0.0,0.0143377379165,0.00716886895826,0.0358443447913,0.0,0.0,0.0143377379165,0.0788575585408,0.0,0.0752731240617,0.0537665171869,0.0752731240617,0.0,0.0,0.0,0.0,0.272417020414,0.150546248123,0.20789719979,0.0,0.0,0.0,0.0,0.0,0.0645198206243,0.0,0.0681042551035,0.0358443447913,0.0537665171869,0.0567031616842,3.8929780614,0.0494935138858,1.61696873091
1901,33,80.0,0.25,0.0938,0.6562,10.8555,9.2514,9.8774,90.0014,89.9985,90.0003,0.2592,1.2751,991.973183337,3.0,1.0,3.0,2.0,79.0,0.0,112.0,163.0,25.0,0.0,18.0,25.0,16.0,0.0,4.0,8.0,2.0,0.0,0.0,2.0,28.0,0.0,35.0,50.0,33.0,13.0,0.0,8.0,9.0,340.0,128.0,572.0,36.0,92.0,14.0,24.0,66.0,13.0,0.0,20.0,24.0,11.0,2.12194826937,0.160925050828,2.13670772855,0.158436609091,2.11060279749,0.14642760727,0.513581967213,0.0307562708957,0.0,2.44948974278,4.8,1.46969384567,1.9625,1.29849672699,2.8,1.46969384567,4.0,0.663560471999,0.617223646604,0.601926543361,0.600262926614,0.600015413795,0.0030242753034,0.0010080917678,0.0030242753034,0.0020161835356,0.0796392496561,0.0,0.112906277994,0.164318958151,0.025202294195,0.0,0.0181456518204,0.025202294195,0.0161294682848,0.0,0.0040323670712,0.00806473414239,0.0020161835356,0.0,0.0,0.0020161835356,0.0282265694984,0.0,0.035283211873,0.05040458839,0.0332670283374,0.0131051929814,0.0,0.00806473414239,0.00907282591019,0.342751201052,0.129035746278,0.576628491181,0.0362913036408,0.0927444426375,0.0141132847492,0.0241942024272,0.0665340566748,0.0131051929814,0.0,0.020161835356,0.0241942024272,0.0110890094458,0.257723809942,1.18078340226,0.224057038904,0.803823625521
1902,12,80.0,0.0,0.9062,0.0938,24.8969,6.2215,5.9731,90.0002,103.9295,90.0001,0.0139,1.8213,898.001726205,0.0,0.0,0.0,0.0,16.0,0.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,48.0,66.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,3.0,284.0,112.0,364.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,132.0,162.0,71.0,0.0,0.0,1.98023523054,0.0888377537325,2.05085677334,0.0647048656313,0.486793103448,0.00448275862069,0.0,2.44948974278,4.8,1.46969384567,1.8375,1.04215821735,2.8,1.46969384567,3.0,0.702006054105,0.641253646242,0.609363028948,0.602487399647,0.600387664303,0.0,0.0,0.0,0.0,0.0178173376878,0.0,0.0111358360549,0.0200445048987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162583206401,0.0,0.0534520130633,0.073496517962,0.0,0.0,0.0,0.0,0.0,0.0200445048987,0.0,0.00445433442194,0.00334075081646,0.316257743958,0.124721363814,0.405344432397,0.00222716721097,0.0,0.0,0.0,0.0,0.111358360549,0.0,0.146993035924,0.180400544089,0.0790644359895,0.0192810856284,1.90239898582,0.0151237120619,1.08910665679
1903,12,80.0,0.3438,0.3438,0.3125,24.4819,6.2462,6.127,89.9998,104.6466,90.0001,0.1685,1.7993,906.487003336,27.0,8.0,7.0,13.0,40.0,0.0,39.0,69.0,21.0,0.0,6.0,24.0,16.0,0.0,6.0,8.0,20.0,0.0,8.0,10.0,35.0,0.0,55.0,58.0,33.0,15.0,0.0,4.0,11.0,284.0,112.0,364.0,16.0,12.0,4.0,2.0,8.0,41.0,0.0,48.0,62.0,23.0,1.96271429766,0.095297140095,1.99204845114,0.09609061949,2.02406797758,0.0938883037495,0.514224137931,0.0351143664005,0.0,2.44948974278,4.8,1.46969384567,1.7875,1.09194493909,2.8,1.46969384567,4.0,0.642991057481,0.606550759474,0.600198657462,0.600007150191,0.600000057181,0.0297853139655,0.008825278212,0.0077221184355,0.0143410770945,0.04412639106,0.0,0.0430232312835,0.0761180245785,0.0231663553065,0.0,0.006618958659,0.026475834636,0.017650556424,0.0,0.006618958659,0.008825278212,0.02206319553,0.0,0.008825278212,0.011031597765,0.0386105921775,0.0,0.0606737877075,0.063983267037,0.0364042726245,0.0165473966475,0.0,0.004412639106,0.0121347575415,0.313297376526,0.123553894968,0.401550158646,0.017650556424,0.013237917318,0.004412639106,0.002206319553,0.008825278212,0.0452295508365,0.0,0.052951669272,0.068395906143,0.0253726748595,0.157717582489,1.8166759089,0.150790612612,1.04389919076
1904,206,80.0,0.4062,0.375,0.2188,9.4274,9.4271,9.4271,90.0032,90.0034,89.9967,0.2083,2.2695,837.815055158,29.0,9.0,31.0,14.0,38.0,0.0,60.0,38.0,16.0,0.0,4.0,23.0,26.0,0.0,12.0,28.0,22.0,0.0,14.0,16.0,52.0,0.0,74.0,70.0,65.0,22.0,0.0,5.0,24.0,360.0,198.0,624.0,6.0,14.0,10.0,0.0,6.0,48.0,0.0,75.0,87.0,50.0,2.04446836647,0.0359523582225,2.04269388808,0.0388017676024,2.02030626451,0.0226817413134,0.51947826087,0.0373023714892,0.0,2.44948974278,4.8,1.46969384567,1.725,1.012114124,2.8,1.46969384567,4.0,0.645416532171,0.607621245142,0.600299663826,0.600014512302,0.600000184882,0.0346138444535,0.010742227589,0.0370010061399,0.0167101318051,0.0453560720425,0.0,0.0716148505934,0.0453560720425,0.0190972934916,0.0,0.00477432337289,0.0274523593941,0.0310331019238,0.0,0.0143229701187,0.0334202636102,0.0262587785509,0.0,0.0167101318051,0.0190972934916,0.0620662038476,0.0,0.0883249823985,0.0835506590256,0.0775827548095,0.0262587785509,0.0,0.00596790421612,0.0286459402374,0.42968910356,0.236329006958,0.744794446171,0.00716148505934,0.0167101318051,0.0119358084322,0.0,0.00716148505934,0.0572918804747,0.0,0.0895185632417,0.10384153336,0.0596790421612,0.200668144332,2.40594843283,0.176337136498,1.2275826182
