ID,NAME,Pred-Boosting,Pred-MLR,Pred-PLS,Pred-SVM,SMILES,permability,set,charge_skew,charge_kurtosis,charge_std,bond_0,bond_sum_0,bond_1,bond_sum_1,bond_2,bond_sum_2,atom_1,atom_sum_1,atom_35,atom_sum_35,atom_6,atom_sum_6,atom_7,atom_sum_7,atom_8,atom_sum_8,atom_9,atom_sum_9,atom_11,atom_sum_11,atom_15,atom_sum_15,atom_16,atom_sum_16,atom_17,atom_sum_17,atom_53,atom_sum_53,TPSA,TPSA_norm,LabuteASA,LabuteASA_norm,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,HBA,HBD,HBA_norm,HBD_norm,atom_len,atom_size
D-2067,Cerulenin,-4.581546679800001,-4.9958135942,-4.9958135944,-4.7042479725,O1[C@@H](C(=O)CC\C=C\C\C=C\C)[C@H]1C(=O)N,-5.4224062,Tr,-1.0631752099697775,0.8793451458596246,0.14342750111483618,58.0,0.8787878787878788,0.0,0.0,8.0,0.12121212121212122,17,0.5151515151515151,0,0.0,12,0.36363636363636365,1,0.030303030303030304,3,0.09090909090909091,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,72.69,2.2027272727272726,119.14566896223107,3.6104748170373053,10.456579929526322,9.589074368143644,0.0,0.0,0.0,24.208286984142266,19.597741919954437,18.709751906861356,8.224551337021321,0.0,20.766965156921316,5.907179729351506,0.0,0.0,37.71099982115339,0.0,0.0,5.719716975726273,38.13070287518379,0.0,24.208286984142266,0.0,0.0,11.690424675716445,5.719716975726273,23.850460729616422,14.325937321943691,0.0,46.53204516383715,24.208286984142266,2.8236841566564013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.92545552954377,0.0,0.0,0.0,-4.925455529543774,0.0,3,1,0.09090909090909091,0.030303030303030304,33,120
D-2070,Rebaudioside A,-5.4713173728,-5.4355842392,-5.4355842358,-5.503991441599998,O1[C@@H](CO)[C@H](O)[C@@H](O)[C@H](O)C1OC(=O)[C@]1([C@H]2CC[C@]34CC([C@H](C3)C(O[C@H]3O[C@@H](CO)[C@H](O)C(O[C@H]5O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]5O)[C@@H]3O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)CC4[C@@]2(CCC1)C)=C)C,-6.9593034,Tr,-1.1720359908607154,0.36165073268779535,0.1815638684169416,284.0,0.9861111111111112,0.0,0.0,4.0,0.013888888888888888,70,0.5109489051094891,0,0.0,44,0.32116788321167883,0,0.0,23,0.1678832116788321,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,374.13000000000005,2.7308759124087594,485.44598477883824,3.543401348750644,109.4182183059014,4.794537184071822,0.0,0.0,0.0,25.32896051069619,74.08026273612104,40.16292158961859,78.85370615311854,98.65104698737001,18.798235105610694,26.302873569793785,0.0,5.969305287951849,190.9752346355053,20.036795201256883,0.0,33.92684446427957,193.1118033775238,26.235940971665155,12.104143492071135,0.0,0.0,5.969305287951849,0.0,252.18997606867245,42.68944081447221,33.92684446427957,141.4496625907585,12.104143492071135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.2677627891545,0.0,0.0,0.0,-159.01776278915466,0.0,23,14,0.1678832116788321,0.10218978102189781,137,518
D-2073,D-Phe-D-Ala-D-Ser-OH,-6.5330367473000015,-6.6356302125,-6.6356302301999985,-6.7906636798000015,OC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](N)Cc1ccccc1)C)CO,-6.2819986,Tr,-0.8195514405148153,0.21891062867722866,0.18337796141149357,70.0,0.7954545454545454,12.0,0.13636363636363635,6.0,0.06818181818181818,21,0.4772727272727273,0,0.0,15,0.3409090909090909,3,0.06818181818181818,5,0.11363636363636363,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,141.75,3.221590909090909,163.1384785665504,3.707692694694327,26.55696006451745,9.589074368143644,4.794537184071822,0.0,0.0,30.212093538316473,18.788268510322055,6.853792780851101,26.28446327296813,14.859469093355692,2.8236841566564013,13.245559115935645,1.4311996572326342,5.969305287951849,50.80997459029602,2.8623993144652684,10.619626706576751,5.719716975726273,31.278494423673997,6.558985242916289,35.77554503001347,0.0,0.0,17.78366474665486,16.339343682303024,54.045143434067136,20.756536453544847,0.0,32.97672195154597,30.212093538316473,5.6473683133128025,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.18603147313837,0.0,0.0,0.0,-0.6860314731383919,0.0,6,5,0.13636363636363635,0.11363636363636363,44,172
D-2081,"Dimethyl-4',4'-dimethoxy-5,6,5',6'-dimethylene dioxybiphenyl-2,2'-dicarboxylate (DDB)",-4.9562013932,-5.0543834026,-5.0543834064,-5.1630960093,O1c2c(OC1)c(OC)cc(C(OC)=O)c2-c1c2OCOc2c(OC)cc1C(OC)=O,-4.1687455,Tr,-1.1607379109098002,0.1290128052906363,0.23066803102951092,74.0,0.7254901960784313,24.0,0.23529411764705882,4.0,0.0392156862745098,18,0.375,0,0.0,20,0.4166666666666667,0,0.0,10,0.20833333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,107.98000000000002,2.2495833333333337,195.91724697283854,4.081609311934137,37.89490363040039,0.0,9.589074368143644,0.0,0.0,0.0,12.08483741532659,11.126902983393991,58.46933260530747,5.483034224680881,22.99804733313562,24.989114835574206,0.0,11.938610575903699,72.15763200960801,0.0,0.0,0.0,0.0,41.64190100453674,23.21174039872058,0.0,45.62397398309742,11.938610575903699,28.421177722800294,53.580511580440444,9.473725907600098,0.0,45.38963136260162,12.08483741532659,0.0,11.126902983393991,0.0,0.0,34.49707099970343,0.0,0.0,0.0,0.0,138.063383177221,0.0,0.0,0.0,24.769950156112337,0.0,10,0,0.20833333333333334,0.0,48,218
D-2082,Carbendazim,-6.5012949324,-6.0563962638,-6.0563962546,-6.4418913948,O(C(=O)Nc1[nH]c2c(n1)cccc2)C,-4.1011863,Tr,-0.4768518332396444,0.36900311280195686,0.18727493399049383,26.0,0.5416666666666666,20.0,0.4166666666666667,2.0,0.041666666666666664,9,0.391304347826087,0,0.0,9,0.391304347826087,3,0.13043478260869565,2,0.08695652173913043,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,67.00999999999999,2.9134782608695646,92.85753756113186,4.037284241788342,9.713866224029301,5.309813353288376,9.77851570501903,0.0,0.0,12.08483741532659,12.08483741532659,0.0,27.66666378730665,0.0,2.8236841566564013,5.948339280986494,0.0,6.093240070938415,21.95039418771981,0.0,9.960981791176462,0.0,0.0,12.347765812170964,24.16967483065318,0.0,0.0,23.07498078715743,5.309813353288376,23.092174320997465,4.736862953800049,0.0,9.59530989319154,24.16967483065318,2.8236841566564013,11.033401435232523,0.0,10.742876465058316,0.0,0.0,0.0,0.0,0.0,66.15434823003275,0.0,0.0,0.0,10.928985103300585,0.0,3,2,0.13043478260869565,0.08695652173913043,23,100
D-2083,Dexloxiglumide,-4.5496126802,-4.3899946418,-4.3899946559,-4.6964161021,Clc1cc(ccc1Cl)C(=O)N[C@H](CCC(O)=O)C(=O)N(CCCCC)CCCOC,-5.1401309999999985,Tr,-1.1550977315951176,2.34896513560774,0.14507009823899555,102.0,0.85,12.0,0.1,6.0,0.05,30,0.5,0,0.0,21,0.35,2,0.03333333333333333,5,0.08333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,2,0.03333333333333333,0,0.0,95.94,1.599,229.50795032025493,3.8251325053375824,20.055394229046115,14.383611552215466,0.0,0.0,0.0,42.799621700419465,37.24603082697802,64.57144603069138,22.38209363301463,6.017892468349645,1.4118420783282006,5.907179729351506,7.33837938658414,5.969305287951849,64.02236434821715,1.4311996572326342,10.209723084138854,0.0,51.107333993621594,26.59065707043077,33.73597424216953,0.0,0.0,40.98554452711989,5.309813353288376,60.400932207392955,14.325937321943693,0.0,93.82866977380687,18.127256122989884,11.457108705810853,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.81945152290643,0.0,0.0,0.0,-32.145556798577985,11.548327497893705,5,2,0.08333333333333333,0.03333333333333333,60,244
D-2086,Lys-FITC-OCH3,-6.4768108912,-6.360275185599999,-6.3602751712,-6.5861195420000005,S=C(Nc1cc2c(cc1)C1(OC2=O)c2c(Oc3c1ccc(O)c3)cc(O)cc2)NCCCC[C@@H](N)C(OC)=O,-5.8313413,Tr,-1.2155378270624322,1.328551273197431,0.18760342258419885,98.0,0.7,36.0,0.2571428571428571,6.0,0.04285714285714286,27,0.4090909090909091,0,0.0,28,0.42424242424242425,3,0.045454545454545456,7,0.10606060606060606,0,0.0,0,0.0,0,0.0,1,0.015151515151515152,0,0.0,0,0.0,152.37,2.3086363636363636,267.57366362270545,4.05414641852584,40.767548925917595,4.794537184071822,4.794537184071822,0.0,0.0,6.042418707663295,67.5911603930146,51.92550629877886,30.42126518079244,31.839623958141665,13.537171852364848,0.0,2.8623993144652684,11.938610575903699,68.45057760464567,2.8623993144652684,5.309813353288376,5.719716975726273,30.737717983321474,18.84462549648691,76.63557433575764,0.0,22.99804733313562,34.95630717835871,21.076206636103073,49.68376776885632,19.86931390265561,0.0,74.95304753442257,54.38176836896965,5.6473683133128025,0.0,0.0,5.687386274683562,22.99804733313562,0.0,0.0,0.0,0.0,222.1441615997664,0.0,0.0,0.0,-7.204307162317759,4.976812229218018,9,5,0.13636363636363635,0.07575757575757576,66,288
D-2087,Neostenine,-5.4433886042,-5.5380795912,-5.5380795925,-5.5769430952,O1[C@H]2[C@H](C3C4N(CC3)CCCCC4[C@H]2CC)[C@H](C)C1=O,-4.9198675000000005,Tr,-1.9616822444519069,8.267296990720805,0.10599565900981311,98.0,0.98,0.0,0.0,2.0,0.02,27,0.574468085106383,0,0.0,17,0.3617021276595745,1,0.02127659574468085,2,0.0425531914893617,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29.54,0.6285106382978723,159.5241047483432,3.394129888262621,4.736862953800049,9.694446914922299,0.0,0.0,0.0,20.076709135920737,50.27333434467556,53.44553029950157,7.264716241533299,6.080018026949988,0.0,0.0,0.0,5.969305287951849,46.54188115446784,0.0,4.899909730850478,29.46978842681539,57.66631923653788,12.99371936863189,0.0,0.0,0.0,5.969305287951849,0.0,35.960844882733845,9.53140013787187,29.46978842681539,82.57888975783418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.18449927038716,0.0,0.0,0.0,-64.01783260372054,0.0,3,0,0.06382978723404255,0.0,47,152
D-2090,Decursinol angelate (DA),-7.0882812093,-7.0818339375,-7.081833968300001,-7.1899128736,O1c2c(C[C@@H](OC(=O)\C=C(\C)/C)C1(C)C)cc1C=CC(Oc1c2)=O,-4.9204097,Tr,-1.3070380762692406,2.971082674679062,0.15782653790663806,64.0,0.6956521739130435,22.0,0.2391304347826087,6.0,0.06521739130434782,20,0.45454545454545453,0,0.0,19,0.4318181818181818,0,0.0,5,0.11363636363636363,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,65.74000000000001,1.4940909090909094,167.52141609595125,3.8073049112716193,13.890876844653445,0.0,9.589074368143644,0.0,0.0,5.573104530069267,45.055857376206305,49.08667806353945,8.224551337021321,23.013600812859828,0.0,0.0,0.0,11.594891607029837,46.100585152129696,0.0,0.0,0.0,45.46156220844577,0.0,51.778426101604815,0.0,5.749511833283905,16.938549644058888,10.362449272878036,17.650374125885527,15.90432503920125,0.0,60.38619108428418,45.00653922788318,0.0,10.969244356107037,0.0,0.0,5.749511833283905,0.0,0.0,0.0,0.0,159.66551432598803,0.0,0.0,4.772657795723237,-11.188172121711283,0.0,5,0,0.11363636363636363,0.0,44,174
D-2091,Imidacloprid (IMI),-4.2867754386,-4.5780798394,-4.5780798439,-4.5649498378,Clc1ncc(cc1)CN1CCN=C1NN(O)O,-4.6677732,Tr,-0.661414597911215,-0.3696212125181533,0.1559317248410315,46.0,0.7666666666666667,12.0,0.2,2.0,0.03333333333333333,12,0.41379310344827586,0,0.0,9,0.3103448275862069,5,0.1724137931034483,2,0.06896551724137931,0,0.0,0,0.0,0,0.0,0,0.0,1,0.034482758620689655,0,0.0,84.22000000000001,2.9041379310344833,119.93083031534674,4.135545872942991,4.899909730850478,15.411472374723262,10.402794667339638,0.0,0.0,17.643358597895812,11.60587019936029,24.502143091630927,18.833686689847923,5.153109816892792,1.4118420783282006,8.821953883209103,0.0,0.0,27.03013604041304,0.0,20.63823291037439,4.992404732635669,6.496859684315945,12.99371936863189,28.974293934731136,0.0,0.0,17.56049445897635,5.418816146392429,44.59175834344528,6.496859684315945,0.0,17.900278497228975,23.25013735877702,9.427351209686261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.77074108066134,0.0,0.0,0.0,-1.5181127045119656,5.6084827349617346,7,3,0.2413793103448276,0.10344827586206896,29,134
D-2095,Laudanosine (LAU),-5.0383376093,-4.9850013219,-4.9850012933,-5.281501804,O(C)c1cc(ccc1OC)CC1N(CCc2c1cc(OC)c(OC)c2)C,-4.5497985,Tr,-2.3983788415462106,4.892202413911551,0.15591082440739082,86.0,0.7818181818181819,24.0,0.21818181818181817,0.0,0.0,27,0.5094339622641509,0,0.0,21,0.39622641509433965,1,0.018867924528301886,4,0.07547169811320754,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40.160000000000004,0.7577358490566038,192.91536329436298,3.6399125149879805,18.947451815200196,4.899909730850478,0.0,0.0,0.0,6.042418707663295,60.58170600868517,24.851579158197566,52.82546384659436,0.0,22.99804733313562,0.0,0.0,0.0,55.957932831796185,0.0,4.899909730850478,0.0,18.763742271008404,41.624496420128544,46.90244801340746,0.0,22.99804733313562,0.0,18.947451815200196,46.52440615097901,12.745849802658759,0.0,59.71872796003663,30.212093538316473,0.0,0.0,0.0,0.0,22.99804733313562,0.0,0.0,0.0,0.0,219.82635945501855,0.0,0.0,0.0,-37.5763594550186,0.0,5,0,0.09433962264150944,0.0,53,192
D-2096,Cepharanthine (CEP),-6.2520824435,-6.3559383581,-6.3559383765,-5.9728210372,O1c2cc3C(N(CCc3cc2OC)C)Cc2cc(Oc3ccc(CC4N(CCc5c4c1c1OCOc1c5)C)cc3)c(OC)cc2,-4.1877432,Tr,-2.044248684418998,3.959903782555105,0.15227996204139194,132.0,0.7333333333333333,48.0,0.26666666666666666,0.0,0.0,38,0.4578313253012048,0,0.0,37,0.4457831325301205,2,0.024096385542168676,6,0.07228915662650602,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,61.860000000000014,0.7453012048192773,316.91342633455395,3.8182340522235414,28.421177722800294,9.799819461700956,0.0,0.0,0.0,18.127256122989884,109.55754181801007,55.266609808092184,38.749558928829146,8.491028945624345,34.49707099970343,12.494557417787103,0.0,0.0,80.51000285726867,0.0,9.799819461700956,0.0,37.52748454201681,47.76632367146475,93.80489602681493,0.0,45.99609466627124,0.0,28.421177722800294,57.5661431331657,25.491699605317518,0.0,97.50531902134956,60.42418707663295,0.0,0.0,0.0,0.0,45.99609466627124,0.0,0.0,0.0,0.0,341.76482481357925,0.0,0.0,0.0,-70.51482481357932,0.0,8,0,0.0963855421686747,0.0,83,322
D-2102,Corynanthine (COR),-5.5072738511,-5.1857368192,-5.1857367964,-5.3518738125,O[C@@H]1CC[C@H]2[C@@H](C[C@H]3N(CCc4c5c([nH]c34)cccc5)C2)[C@H]1C(OC)=O,-4.729893700000001,Tr,-1.665851292164795,3.9590890057422676,0.13266707856608104,90.0,0.8035714285714286,20.0,0.17857142857142858,2.0,0.017857142857142856,26,0.5,0,0.0,21,0.40384615384615385,2,0.038461538461538464,3,0.057692307692307696,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,65.56,1.2607692307692309,189.55207674549334,3.645232245105641,14.822674415136515,9.694446914922299,0.0,0.0,0.0,18.127256122989884,48.885485175403964,50.15195063811475,37.36664764507729,0.0,1.4118420783282006,1.4311996572326342,0.0,5.969305287951849,48.95025575539259,1.4311996572326342,9.87691300107973,17.681873056089238,37.58961010061715,20.03167182751448,35.42705431719864,0.0,0.0,16.872230220032904,0.0,48.49791599183589,15.90432503920125,17.681873056089238,69.29225200696857,24.16967483065318,1.4118420783282006,10.902924932081056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.16881207763254,0.0,0.0,0.0,-47.168812077632616,0.0,4,2,0.07692307692307693,0.038461538461538464,52,190
D-2107,Ac-Trp-Ala-Gly-Gly-Asp-Ala-NH2,-4.7254548131,-4.9075509219,-4.9075509225,-4.6935471501,OC(=O)CC(NC(=O)CNC(=O)CNC(=O)C(NC(=O)C(NC(=O)C)Cc1c2c([nH]c1)cccc2)C)C(=O)NC(C(=O)N)C,-7.4981046,Tr,-0.8024063791332056,-0.2551909239418846,0.18588008347495838,126.0,0.7777777777777778,20.0,0.12345679012345678,16.0,0.09876543209876543,36,0.45,0,0.0,27,0.3375,8,0.1,9,0.1125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,270.78,3.3847499999999995,302.16972055130356,3.7771215068912944,47.66440855679299,38.356297472574575,0.0,0.0,0.0,18.127256122989884,25.30965443395165,48.120498391733776,37.186505500174135,24.07156987339858,12.706578704953806,41.35025810546054,1.4311996572326342,5.969305287951849,91.81140682906128,1.4311996572326342,36.835883389959506,5.719716975726273,57.37309602794437,12.99371936863189,35.90602153316493,0.0,0.0,58.222488325493444,37.57859709545653,94.47066409677933,44.72922237390395,0.0,68.1317752053392,30.34257004146794,12.706578704953806,12.33412458931369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.48378956381936,0.0,0.0,0.0,8.43287710284718,0.0,9,9,0.1125,0.1125,80,326
D-2108,Ac-Gly-Asn-Ala-NH2,-6.7217580289,-6.3702565161,-6.3702565379,-6.6126758062,O=C(N)C[C@H](NC(=O)CNC(=O)C)C(=O)N[C@H](C(=O)N)C,-6.5900002,Tr,-0.7747516126413205,-0.7866464630988719,0.19460875245410508,68.0,0.8717948717948718,0.0,0.0,10.0,0.1282051282051282,19,0.475,0,0.0,11,0.275,5,0.125,5,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,173.48,4.337,147.62648654572078,3.6906621636430197,27.368874011317672,23.97268592035911,0.0,0.0,0.0,0.0,6.851892117295679,17.817960566657437,18.3528188103262,12.03578493669929,9.882894548297404,29.535898646757527,0.0,0.0,50.30468314269917,0.0,15.929440059865126,11.439433951452546,32.112494072620024,6.496859684315945,0.0,0.0,0.0,29.535898646757527,27.368874011317672,48.06854326777276,23.97268592035911,0.0,36.525811809963386,0.0,9.882894548297404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.05846126744328,0.0,0.0,0.0,15.774872065890046,0.0,5,5,0.125,0.125,40,160
D-2110,Ac-Gly-Lys-Ala-NH2,-6.544557676,-6.3187774828,-6.3187774915,-6.4131706771,O=C(N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N)C)CNC(=O)C,-7.0100002,Tr,-0.9189962256729166,-0.11190873021110193,0.16922247135700003,84.0,0.9130434782608695,0.0,0.0,8.0,0.08695652173913043,25,0.5319148936170213,0,0.0,13,0.2765957446808511,5,0.10638297872340426,4,0.0851063829787234,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,156.40999999999997,3.327872340425531,164.62467167547706,3.5026525888399376,27.368874011317672,19.178148736287287,0.0,0.0,0.0,0.0,32.46752650559976,26.042511903678754,11.979893908996825,14.859469093355692,7.059210391641003,23.628718917406022,0.0,0.0,53.734697295648665,0.0,15.929440059865126,11.439433951452546,44.858343875278784,12.99371936863189,0.0,0.0,0.0,23.628718917406022,27.368874011317672,48.6582232227372,19.178148736287287,0.0,57.496212949643514,0.0,9.882894548297404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.19745995790143,0.0,0.0,0.0,-9.280793291234737,0.0,5,5,0.10638297872340426,0.10638297872340426,47,170
D-2111,cyclo[Trp-Ala-Gly-Gly-Asp-Ala],-4.9206319981,-5.220976422,-5.2209764064,-4.9658333162,O=C1NC(C)C(=O)NCC(=O)NCC(=O)NC(CC(O)=O)C(=O)NC(C)C(=O)NC1Cc1c2c([nH]c1)cccc2,-7.0307584,Tr,-0.7871418467863924,-0.23145668323369373,0.18582713006829257,112.0,0.7671232876712328,20.0,0.136986301369863,14.0,0.0958904109589041,31,0.43661971830985913,0,0.0,25,0.352112676056338,7,0.09859154929577464,8,0.11267605633802817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,227.68999999999997,3.2069014084507037,271.79162660660825,3.8280510789663134,41.94469158106672,33.561760288502754,0.0,0.0,0.0,18.127256122989884,25.30965443395165,37.15633060592741,37.186505500174135,24.07156987339858,9.882894548297404,35.443078376109035,1.4311996572326342,5.969305287951849,80.08090981982244,1.4311996572326342,36.835883389959506,0.0,50.521203910648694,12.99371936863189,35.90602153316493,0.0,0.0,52.31530859614194,31.858880119730255,88.56348436742782,39.93468518983213,0.0,57.16760741953285,30.34257004146794,9.882894548297404,12.33412458931369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.8228631030294,0.0,0.0,0.0,3.177136896970632,0.0,8,8,0.11267605633802817,0.11267605633802817,71,294
D-2114,Strychnine (Str),-7.054308209199999,-7.3612927734000015,-7.3612927399,-7.191700471799999,O1[C@@H]2[C@@H]3[C@@H]4C(=CC1)CN1[C@H]([C@@]5([C@H]3N(c3c5cccc3)C(=O)C2)CC1)C4,-4.5086198,Tr,-1.9303159660037656,4.135795163507473,0.10745094264287412,90.0,0.8490566037735849,12.0,0.11320754716981132,4.0,0.03773584905660377,22,0.46808510638297873,0,0.0,21,0.44680851063829785,2,0.0425531914893617,2,0.0425531914893617,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32.78,0.6974468085106383,177.88503055573565,3.7847878841645883,9.636772684650527,9.694446914922299,0.0,0.0,0.0,29.75243239909472,36.74253737169807,47.33094781232191,37.36664764507729,0.0,0.0,5.907179729351506,0.0,0.0,39.68808837361672,0.0,4.899909730850478,11.787915370726157,42.649568137034194,24.452614342398654,41.358302598455005,0.0,0.0,11.594566004035068,4.899909730850478,48.47559703539944,14.94639060726865,11.787915370726157,54.83891443143003,35.79485110675802,0.0,0.0,0.0,5.687386274683562,0.0,0.0,0.0,0.0,0.0,199.90655435090702,0.0,0.0,0.0,-45.40655435090704,0.0,3,0,0.06382978723404255,0.0,47,178
D-2115,Brucine (Bru),-6.6593019873,-6.941014440700001,-6.941014430599999,-7.0019687747,O1[C@H]2[C@H]3[C@H]4C(=CC1)CN1[C@@H]([C@]5([C@@H]3N(c3cc(OC)c(OC)cc35)C(=O)C2)CC1)C4,-4.7786422,Tr,-2.1848911986932484,4.446867476436697,0.14149247333149015,106.0,0.8688524590163934,12.0,0.09836065573770492,4.0,0.03278688524590164,26,0.4727272727272727,0,0.0,23,0.41818181818181815,2,0.03636363636363636,4,0.07272727272727272,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,51.24,0.9316363636363637,206.46188724421384,3.7538524953493426,19.110498592250625,9.694446914922299,0.0,0.0,0.0,11.625176276104835,36.74253737169807,47.68598024530164,62.61297306220694,0.0,11.49902366656781,5.907179729351506,0.0,0.0,54.644848505897734,0.0,4.899909730850478,11.787915370726157,42.649568137034194,38.52851926016383,29.27346518312842,0.0,11.49902366656781,11.594566004035068,14.373635638450576,62.55150195316461,14.94639060726865,11.787915370726157,60.32194865611092,23.710013691431424,0.0,0.0,0.0,5.687386274683562,11.49902366656781,0.0,0.0,0.0,0.0,232.28259285493482,0.0,0.0,0.0,-48.282592854934826,0.0,5,0,0.09090909090909091,0.0,55,210
D-2118,Brucine N-oxide (B-N),-4.813130812200001,-5.1258400142000005,-5.1258399951,-4.9855538364,O1[C@H]2[C@H]3[C@H]4C(=CC1)C[N+]1([O-])[C@@H]([C@]5([C@@H]3N(c3cc(OC)c(OC)cc35)C(=O)C2)CC1)C4,-5.46,Tr,-2.2314460250859947,4.260628245169818,0.16916407445891196,108.0,0.8709677419354839,12.0,0.0967741935483871,4.0,0.03225806451612903,26,0.4642857142857143,0,0.0,23,0.4107142857142857,2,0.03571428571428571,5,0.08928571428571429,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,71.06,1.2689285714285714,211.42013098248316,3.775359481830056,28.964090468837412,4.794537184071822,0.0,0.0,0.0,6.052071746035566,23.072932414792636,35.648294645046896,81.37861599677068,12.51475215266559,11.49902366656781,5.907179729351506,0.0,0.0,59.291187357707244,0.0,0.0,11.787915370726157,42.649568137034194,38.52851926016383,34.48071820790571,0.0,11.49902366656781,11.594566004035068,14.373635638450576,62.297931074123625,14.94639060726865,16.99516839550345,60.32194865611092,23.710013691431424,0.0,0.0,0.0,5.687386274683562,11.49902366656781,0.0,0.0,0.0,0.0,231.37407640435396,0.0,0.0,-3.97891483213656,-36.895161572217425,0.0,5,0,0.08928571428571429,0.0,56,218
D-2119,Pseudostrychnine (Psd),-4.9670600810000005,-5.1485242188,-5.1485242203,-5.1250842793,O1[C@H]2[C@@H]3[C@@H]4C(=CC1)CN1C[C@H](O)C5([C@@H]3N(c3c5cccc3)C(=O)C2)C1C4,-4.6001629999999984,Tr,-1.7192139995439824,2.9547422752720083,0.12499198730905647,92.0,0.8518518518518519,12.0,0.1111111111111111,4.0,0.037037037037037035,22,0.4583333333333333,0,0.0,21,0.4375,2,0.041666666666666664,3,0.0625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,53.010000000000005,1.104375,182.76593456605892,3.807623636792894,14.745580875757739,9.694446914922299,0.0,0.0,0.0,29.75243239909472,23.87275278605275,45.67129991490062,50.2324146975943,0.0,0.0,7.33837938658414,0.0,0.0,43.42613800855372,1.4311996572326342,4.899909730850478,11.787915370726157,42.356661262654804,24.452614342398657,41.358302598455005,0.0,0.0,11.594566004035068,4.899909730850478,61.09562291068927,14.94639060726865,11.787915370726157,47.095230973930406,35.79485110675802,0.0,0.0,0.0,5.687386274683562,0.0,0.0,0.0,0.0,0.0,199.59337809429326,0.0,0.0,0.0,-41.593378094293286,0.0,4,1,0.08333333333333333,0.020833333333333332,48,186
